"crossing_id","filename","time_diff","gpslatitude","lat_map","lat_gps_linked","lat_pscis","gpslongitude","lon_map","lon_gps_linked","lon_pscis","createdate","gps_extracted_time","ele","imagedescription","model","url","easting","northing"
"125128","upstream.JPG",0,NA,54.6069970784969,54.6068259514868,54.6069970784969,NA,-121.707951467989,-121.707827998325,-121.707951467989,2019-09-02 15:42:23,2019-09-02 15:42:23,847.71,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125128/upstream.JPG",583454,6051827
"125128","upstream1.JPG",1,NA,54.6069434657693,54.6069434657693,54.6069970784969,NA,-121.707356600091,-121.707356600091,-121.707951467989,2019-09-02 15:49:49,2019-09-02 15:49:48,852.57,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125128/upstream1.JPG",583492.530372042,6051821.7414914
"125175","barrel.JPG",4,NA,54.6103283830516,54.6102558262646,54.6103283830516,NA,-121.888731416133,-121.888652807102,-121.888731416133,2019-08-29 10:24:17,2019-08-29 10:24:13,759.9,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125175/barrel.JPG",571772,6051998
"125175","downstream.JPG",5,NA,54.6103283830516,54.6102770324796,54.6103283830516,NA,-121.888731416133,-121.888659596443,-121.888731416133,2019-08-29 10:24:08,2019-08-29 10:24:03,758.81,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125175/downstream.JPG",571772,6051998
"125175","DSCF4283 (Large).JPG",1,NA,54.6125001646578,54.6125001646578,54.6103283830516,NA,-121.883455272764,-121.883455272764,-121.888731416133,2019-08-29 10:55:20,2019-08-29 10:55:19,789.35,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125175/DSCF4283 (Large).JPG",572108.909531968,6052245.04431973
"125175","DSCF4285 (Large).JPG",0,NA,54.6122092287987,54.6122092287987,54.6103283830516,NA,-121.883042380214,-121.883042380214,-121.888731416133,2019-08-29 10:57:39,2019-08-29 10:57:39,792.24,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125175/DSCF4285 (Large).JPG",572136.088466626,6052213.09712451
"125175","DSCF4287 (Large).JPG",2,NA,54.6121348813176,54.6121348813176,54.6103283830516,NA,-121.882655136287,-121.882655136287,-121.888731416133,2019-08-29 11:03:01,2019-08-29 11:02:59,793.46,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125175/DSCF4287 (Large).JPG",572161.228198999,6052205.22243447
"125175","DSCF4290 (Large).JPG",1,NA,54.6137496549636,54.6137496549636,54.6103283830516,NA,-121.88418885693,-121.88418885693,-121.888731416133,2019-08-29 11:14:50,2019-08-29 11:14:49,806.53,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125175/DSCF4290 (Large).JPG",572059.32747461,6052383.31627297
"125175","DSCF4294 (Large).JPG",0,NA,54.6090376004577,54.6090376004577,54.6103283830516,NA,-121.889629717916,-121.889629717916,-121.888731416133,2019-08-29 12:06:59,2019-08-29 12:06:59,763.61,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125175/DSCF4294 (Large).JPG",571716.25427051,6051853.46410171
"125175","DSCF4296 (Large).JPG",1,NA,54.6088581439108,54.6088581439108,54.6103283830516,NA,-121.891384385526,-121.891384385526,-121.888731416133,2019-08-29 12:13:20,2019-08-29 12:13:19,751.4,NA,"FinePix XP80 XP81 XP85","https://raw.githubusercontent.com/NewGraphEnvironment/Parsnip_Fish_Passage/master/data/photos/125175/DSCF4296 (Large).JPG",571603.243984023,6051831.70768506
